Date; SPY ; DIA ; VIX ; VTSMX ; VTMGX ; VEIEX ; VGSIX ; VIPSX ; VFITX 
28.12.2012; 132.69   ; 121.08   ; 21.79   ; 33.39   ; 10.25   ; 25.73   ; 19.27   ; 13.98   ; 11.07   
31.12.2012; 134.95   ; 122.49   ; 18.02   ; 33.96   ; 10.35   ; 25.99   ; 19.47   ; 13.93   ; 11.06   
02.01.2013; 138.40   ; 125.48   ; 14.68   ; 34.83   ; 10.55   ; 26.50   ; 19.71   ; 13.88   ; 11.04   
03.01.2013; 138.09   ; 125.35   ; 14.56   ; 34.78   ; 10.45   ; 26.49   ; 19.72   ; 13.79   ; 11.00   
04.01.2013; 138.70   ; 125.76   ; 13.83   ; 34.97   ; 10.52   ; 26.50   ; 19.80   ; 13.81   ; 11.00   
07.01.2013; 138.32   ; 125.24   ; 13.79   ; 34.86   ; 10.48   ; 26.36   ; 19.85   ; 13.85   ; 11.01   
08.01.2013; 137.92   ; 124.82   ; 13.62   ; 34.77   ; 10.41   ; 26.16   ; 19.81   ; 13.87   ; 11.02   
09.01.2013; 138.27   ; 125.43   ; 13.81   ; 34.88   ; 10.47   ; 26.29   ; 19.88   ; 13.89   ; 11.03   
10.01.2013; 139.37   ; 126.21   ; 13.49   ; 35.11   ; 10.61   ; 26.46   ; 19.89   ; 13.87   ; 11.01   
11.01.2013; 139.36   ; 126.38   ; 13.36   ; 35.12   ; 10.60   ; 26.30   ; 19.88   ; 13.89   ; 11.03   
14.01.2013; 139.27   ; 126.53   ; 13.52   ; 35.09   ; 10.62   ; 26.43   ; 19.93   ; 13.88   ; 11.03   
15.01.2013; 139.36   ; 126.71   ; 13.55   ; 35.16   ; 10.60   ; 26.33   ; 20.04   ; 13.90   ; 11.04   
16.01.2013; 139.34   ; 126.53   ; 13.42   ; 35.15   ; 10.56   ; 26.26   ; 20.00   ; 13.90   ; 11.04   
17.01.2013; 140.24   ; 127.42   ; 13.57   ; 35.37   ; 10.66   ; 26.42   ; 20.06   ; 13.88   ; 11.02   
18.01.2013; 140.56   ; 127.80   ; 12.46   ; 35.48   ; 10.64   ; 26.50   ; 20.14   ; 13.90   ; 11.03   
22.01.2013; 141.31   ; 128.41   ; 12.43   ; 35.65   ; 10.63   ; 26.47   ; 20.26   ; 13.90   ; 11.04   
23.01.2013; 141.54   ; 129.08   ; 12.46   ; 35.69   ; 10.63   ; 26.36   ; 20.26   ; 13.90   ; 11.04   
24.01.2013; 141.58   ; 129.61   ; 12.69   ; 35.71   ; 10.68   ; 26.28   ; 20.29   ; 13.89   ; 11.03   
25.01.2013; 142.38   ; 130.17   ; 12.89   ; 35.93   ; 10.79   ; 26.24   ; 20.42   ; 13.83   ; 10.98   
28.01.2013; 142.20   ; 130.20   ; 13.57   ; 35.87   ; 10.72   ; 26.02   ; 20.46   ; 13.81   ; 10.97   
29.01.2013; 142.76   ; 130.75   ; 13.31   ; 36.02   ; 10.82   ; 26.25   ; 20.50   ; 13.79   ; 10.96   
30.01.2013; 142.20   ; 130.30   ; 14.32   ; 35.86   ; 10.82   ; 26.10   ; 20.32   ; 13.80   ; 10.97   
31.01.2013; 141.85   ; 129.98   ; 14.38   ; 35.83   ; 10.81   ; 26.15   ; 20.19   ; 13.84   ; 10.98   
01.02.2013; 143.31   ; 131.22   ; 12.90   ; 36.18   ; 10.88   ; 26.37   ; 20.32   ; 13.78   ; 10.96   
04.02.2013; 141.70   ; 130.13   ; 14.67   ; 35.76   ; 10.69   ; 26.08   ; 20.27   ; 13.85   ; 11.00   
05.02.2013; 143.13   ; 130.90   ; 13.72   ; 36.13   ; 10.74   ; 26.21   ; 20.23   ; 13.81   ; 10.98   
06.02.2013; 143.24   ; 131.07   ; 13.41   ; 36.18   ; 10.72   ; 26.02   ; 20.28   ; 13.84   ; 11.00   
07.02.2013; 143.05   ; 130.80   ; 13.50   ; 36.12   ; 10.64   ; 25.90   ; 20.20   ; 13.82   ; 11.00   
08.02.2013; 143.84   ; 131.22   ; 13.02   ; 36.33   ; 10.70   ; 25.98   ; 20.39   ; 13.81   ; 11.00   
11.02.2013; 143.82   ; 131.02   ; 12.94   ; 36.30   ; 10.69   ; 25.93   ; 20.43   ; 13.80   ; 10.99   
12.02.2013; 144.05   ; 131.52   ; 12.64   ; 36.37   ; 10.76   ; 25.97   ; 20.58   ; 13.80   ; 10.98   
13.02.2013; 144.18   ; 131.35   ; 12.98   ; 36.43   ; 10.78   ; 26.07   ; 20.57   ; 13.77   ; 10.96   
14.02.2013; 144.31   ; 131.34   ; 12.66   ; 36.46   ; 10.72   ; 26.07   ; 20.49   ; 13.79   ; 10.99   
15.02.2013; 144.14   ; 131.29   ; 12.46   ; 36.43   ; 10.70   ; 26.05   ; 20.50   ; 13.75   ; 10.98   
19.02.2013; 145.22   ; 131.78   ; 12.31   ; 36.69   ; 10.83   ; 26.10   ; 20.65   ; 13.74   ; 10.97   
20.02.2013; 143.41   ; 130.75   ; 14.68   ; 36.20   ; 10.70   ; 25.88   ; 20.53   ; 13.75   ; 10.98   
21.02.2013; 142.54   ; 130.40   ; 15.22   ; 35.95   ; 10.55   ; 25.62   ; 20.35   ; 13.76   ; 11.00   
22.02.2013; 143.93   ; 131.63   ; 14.17   ; 36.28   ; 10.70   ; 25.79   ; 20.56   ; 13.78   ; 11.00   
25.02.2013; 141.19   ; 129.60   ; 18.99   ; 35.62   ; 10.52   ; 25.40   ; 20.17   ; 13.87   ; 11.05   
26.02.2013; 142.16   ; 130.66   ; 16.87   ; 35.83   ; 10.56   ; 25.49   ; 20.33   ; 13.83   ; 11.05   
27.02.2013; 143.95   ; 132.37   ; 14.73   ; 36.30   ; 10.67   ; 25.72   ; 20.47   ; 13.83   ; 11.05   
28.02.2013; 143.66   ; 132.07   ; 15.51   ; 36.28   ; 10.66   ; 25.70   ; 20.44   ; 13.86   ; 11.06   
01.03.2013; 144.14   ; 132.50   ; 15.36   ; 36.35   ; 10.66   ; 25.73   ; 20.53   ; 13.89   ; 11.08   
04.03.2013; 144.91   ; 132.81   ; 14.01   ; 36.51   ; 10.69   ; 25.52   ; 20.67   ; 13.87   ; 11.06   
05.03.2013; 146.20   ; 134.01   ; 13.48   ; 36.87   ; 10.81   ; 25.72   ; 20.83   ; 13.87   ; 11.06   
06.03.2013; 146.40   ; 134.48   ; 13.53   ; 36.93   ; 10.81   ; 25.88   ; 20.78   ; 13.83   ; 11.03   
07.03.2013; 146.67   ; 134.76   ; 13.06   ; 37.03   ; 10.85   ; 25.91   ; 20.67   ; 13.79   ; 11.01   
08.03.2013; 147.29   ; 135.34   ; 12.59   ; 37.22   ; 10.86   ; 26.15   ; 20.71   ; 13.74   ; 10.98   
11.03.2013; 147.85   ; 135.91   ; 11.56   ; 37.32   ; 10.92   ; 26.07   ; 20.73   ; 13.74   ; 10.98   
12.03.2013; 147.52   ; 135.95   ; 12.27   ; 37.24   ; 10.87   ; 25.87   ; 20.65   ; 13.77   ; 10.99   
13.03.2013; 147.73   ; 136.00   ; 11.83   ; 37.31   ; 10.83   ; 25.63   ; 20.66   ; 13.77   ; 10.99   
14.03.2013; 148.52   ; 136.82   ; 11.30   ; 37.54   ; 10.95   ; 25.67   ; 20.81   ; 13.79   ; 10.99   
15.03.2013; 148.32   ; 136.63   ; 11.30   ; 37.47   ; 10.98   ; 25.48   ; 20.84   ; 13.81   ; 11.01   
18.03.2013; 147.50   ; 136.01   ; 13.36   ; 37.27   ; 10.84   ; 25.25   ; 20.74   ; 13.85   ; 11.03   
19.03.2013; 147.16   ; 136.14   ; 14.39   ; 37.18   ; 10.82   ; 25.03   ; 20.61   ; 13.86   ; 11.05   
20.03.2013; 148.19   ; 136.62   ; 12.67   ; 37.45   ; 10.89   ; 25.18   ; 20.70   ; 13.81   ; 11.03   
21.03.2013; 146.92   ; 135.75   ; 13.99   ; 37.14   ; 10.81   ; 24.92   ; 20.61   ; 13.83   ; 11.04   
22.03.2013; 148.10   ; 136.70   ; 13.57   ; 37.37   ; 10.88   ; 24.95   ; 20.74   ; 13.84   ; 11.04   
25.03.2013; 147.48   ; 136.05   ; 13.74   ; 37.26   ; 10.77   ; 24.93   ; 20.75   ; 13.84   ; 11.05   
26.03.2013; 148.66   ; 137.06   ; 12.77   ; 37.55   ; 10.83   ; 25.17   ; 20.93   ; 13.85   ; 11.05   
27.03.2013; 148.66   ; 136.76   ; 13.15   ; 37.55   ; 10.76   ; 25.25   ; 20.94   ; 13.89   ; 11.08   
28.03.2013; 149.12   ; 137.10   ; 12.70   ; 37.69   ; 10.82   ; 25.29   ; 21.03   ; 13.89   ; 11.09   
01.04.2013; 148.53   ; 137.16   ; 13.58   ; 37.49   ; 10.72   ; 25.18   ; 21.09   ; 13.92   ; 11.09   
02.04.2013; 149.26   ; 137.99   ; 12.76   ; 37.61   ; 10.81   ; 25.20   ; 21.17   ; 13.90   ; 11.08   
03.04.2013; 147.75   ; 136.93   ; 14.21   ; 37.19   ; 10.74   ; 24.91   ; 21.10   ; 13.92   ; 11.11   
04.04.2013; 148.35   ; 137.52   ; 13.89   ; 37.36   ; 10.83   ; 24.90   ; 21.43   ; 13.99   ; 11.13   
05.04.2013; 147.68   ; 137.09   ; 13.92   ; 37.21   ; 10.76   ; 24.74   ; 21.50   ; 14.05   ; 11.14   
08.04.2013; 148.68   ; 137.69   ; 13.19   ; 37.48   ; 10.81   ; 24.81   ; 21.73   ; 13.99   ; 11.13   
09.04.2013; 149.20   ; 138.22   ; 12.84   ; 37.58   ; 10.86   ; 25.00   ; 21.71   ; 13.97   ; 11.13   
10.04.2013; 151.02   ; 139.42   ; 12.36   ; 38.06   ; 11.02   ; 25.27   ; 21.85   ; 13.91   ; 11.11   
11.04.2013; 151.52   ; 140.00   ; 12.24   ; 38.20   ; 11.09   ; 25.27   ; 21.99   ; 13.94   ; 11.11   
12.04.2013; 151.15   ; 140.02   ; 12.06   ; 38.08   ; 11.08   ; 25.07   ; 22.04   ; 13.99   ; 11.14   
15.04.2013; 147.64   ; 137.56   ; 17.27   ; 37.14   ; 10.85   ; 24.38   ; 21.59   ; 14.00   ; 11.15   
16.04.2013; 149.82   ; 139.02   ; 13.96   ; 37.68   ; 11.01   ; 24.88   ; 21.95   ; 13.96   ; 11.13   
17.04.2013; 147.63   ; 137.69   ; 16.51   ; 37.14   ; 10.78   ; 24.48   ; 21.70   ; 13.96   ; 11.14   
18.04.2013; 146.71   ; 136.97   ; 17.56   ; 36.89   ; 10.75   ; 24.49   ; 21.67   ; 13.88   ; 11.14   
19.04.2013; 147.99   ; 137.06   ; 14.97   ; 37.24   ; 10.84   ; 24.91   ; 22.01   ; 13.92   ; 11.13   
22.04.2013; 148.64   ; 137.23   ; 14.39   ; 37.40   ; 10.88   ; 24.93   ; 21.97   ; 13.96   ; 11.14   
23.04.2013; 150.18   ; 138.63   ; 13.48   ; 37.81   ; 11.02   ; 24.99   ; 22.09   ; 13.96   ; 11.14   
24.04.2013; 150.27   ; 138.30   ; 13.61   ; 37.84   ; 11.13   ; 25.14   ; 22.15   ; 13.99   ; 11.14   
25.04.2013; 150.88   ; 138.59   ; 13.62   ; 38.01   ; 11.19   ; 25.33   ; 22.07   ; 14.00   ; 11.14   
26.04.2013; 150.61   ; 138.71   ; 13.61   ; 37.93   ; 11.19   ; 25.18   ; 22.01   ; 14.04   ; 11.16   
29.04.2013; 151.62   ; 139.63   ; 13.71   ; 38.20   ; 11.31   ; 25.37   ; 22.19   ; 14.02   ; 11.16   
30.04.2013; 151.98   ; 139.78   ; 13.52   ; 38.33   ; 11.37   ; 25.64   ; 22.44   ; 13.99   ; 11.17   
01.05.2013; 150.65   ; 138.57   ; 14.49   ; 37.91   ; 11.31   ; 25.49   ; 22.26   ; 13.99   ; 11.18   
02.05.2013; 152.05   ; 139.72   ; 13.59   ; 38.29   ; 11.31   ; 25.66   ; 22.42   ; 13.97   ; 11.18   
03.05.2013; 153.59   ; 141.05   ; 12.85   ; 38.70   ; 11.44   ; 25.79   ; 22.51   ; 13.88   ; 11.13   
06.05.2013; 153.98   ; 141.11   ; 12.66   ; 38.80   ; 11.42   ; 25.84   ; 22.63   ; 13.88   ; 11.12   
07.05.2013; 154.76   ; 141.90   ; 12.83   ; 39.02   ; 11.45   ; 26.04   ; 22.75   ; 13.87   ; 11.12   
08.05.2013; 155.47   ; 142.54   ; 12.66   ; 39.19   ; 11.57   ; 26.28   ; 22.76   ; 13.84   ; 11.12   
09.05.2013; 155.03   ; 142.44   ; 13.13   ; 39.06   ; 11.43   ; 26.13   ; 22.59   ; 13.84   ; 11.12   
10.05.2013; 155.53   ; 142.63   ; 12.59   ; 39.25   ; 11.50   ; 26.01   ; 22.69   ; 13.80   ; 11.08   
13.05.2013; 155.66   ; 142.46   ; 12.55   ; 39.25   ; 11.48   ; 25.83   ; 22.80   ; 13.76   ; 11.07   
14.05.2013; 157.27   ; 143.66   ; 12.77   ; 39.66   ; 11.52   ; 25.90   ; 22.89   ; 13.70   ; 11.05   
15.05.2013; 158.11   ; 144.28   ; 12.81   ; 39.86   ; 11.56   ; 25.92   ; 23.10   ; 13.70   ; 11.07   
16.05.2013; 157.37   ; 143.97   ; 13.07   ; 39.66   ; 11.47   ; 25.81   ; 22.98   ; 13.73   ; 11.09   
17.05.2013; 158.89   ; 145.02   ; 12.45   ; 40.07   ; 11.55   ; 25.91   ; 23.12   ; 13.67   ; 11.06   
20.05.2013; 158.88   ; 144.93   ; 13.02   ; 40.05   ; 11.62   ; 25.91   ; 23.16   ; 13.67   ; 11.06   
21.05.2013; 159.11   ; 145.38   ; 13.37   ; 40.12   ; 11.65   ; 25.91   ; 23.31   ; 13.69   ; 11.07   
22.05.2013; 157.93   ; 144.74   ; 13.82   ; 39.73   ; 11.55   ; 25.72   ; 22.71   ; 13.57   ; 11.02   
23.05.2013; 157.48   ; 144.67   ; 14.07   ; 39.64   ; 11.36   ; 25.44   ; 22.32   ; 13.58   ; 11.03   
24.05.2013; 157.34   ; 144.67   ; 13.99   ; 39.61   ; 11.27   ; 25.34   ; 22.25   ; 13.59   ; 11.03   
28.05.2013; 158.28   ; 145.73   ; 14.48   ; 39.87   ; 11.30   ; 25.43   ; 22.06   ; 13.46   ; 10.95   
29.05.2013; 157.26   ; 144.74   ; 14.83   ; 39.58   ; 11.21   ; 25.13   ; 21.59   ; 13.45   ; 10.96   
30.05.2013; 157.84   ; 144.99   ; 14.53   ; 39.76   ; 11.26   ; 25.05   ; 21.38   ; 13.41   ; 10.96   
31.05.2013; 155.57   ; 143.09   ; 16.30   ; 39.22   ; 11.03   ; 24.68   ; 21.10   ; 13.40   ; 10.96   
03.06.2013; 156.43   ; 144.24   ; 16.28   ; 39.41   ; 11.10   ; 24.67   ; 21.23   ; 13.41   ; 10.96   
04.06.2013; 155.68   ; 143.60   ; 16.27   ; 39.18   ; 11.14   ; 24.64   ; 20.94   ; 13.38   ; 10.96   
05.06.2013; 153.50   ; 141.40   ; 17.50   ; 38.66   ; 10.92   ; 24.27   ; 20.75   ; 13.39   ; 10.97   
06.06.2013; 154.89   ; 142.29   ; 16.63   ; 39.01   ; 10.97   ; 24.30   ; 21.10   ; 13.38   ; 10.98   
07.06.2013; 156.86   ; 144.25   ; 15.14   ; 39.49   ; 11.06   ; 24.31   ; 21.08   ; 13.29   ; 10.94   
10.06.2013; 156.86   ; 144.14   ; 15.44   ; 39.50   ; 11.09   ; 24.02   ; 20.92   ; 13.20   ; 10.92   
11.06.2013; 155.24   ; 143.19   ; 17.07   ; 39.09   ; 10.97   ; 23.49   ; 20.60   ; 13.20   ; 10.93   
12.06.2013; 153.95   ; 141.92   ; 18.59   ; 38.76   ; 10.94   ; 23.39   ; 20.31   ; 13.10   ; 10.90   
13.06.2013; 156.30   ; 143.72   ; 16.41   ; 39.36   ; 11.08   ; 23.57   ; 20.84   ; 13.19   ; 10.95   
14.06.2013; 155.32   ; 142.68   ; 17.15   ; 39.14   ; 10.96   ; 23.51   ; 20.93   ; 13.18   ; 10.96   
17.06.2013; 156.51   ; 143.74   ; 16.80   ; 39.42   ; 11.13   ; 23.65   ; 21.00   ; 13.15   ; 10.96   
18.06.2013; 157.75   ; 144.99   ; 16.61   ; 39.74   ; 11.18   ; 23.60   ; 21.10   ; 13.17   ; 10.95   
19.06.2013; 155.57   ; 143.08   ; 16.64   ; 39.20   ; 10.96   ; 23.13   ; 20.44   ; 13.00   ; 10.84   
20.06.2013; 151.72   ; 139.76   ; 20.49   ; 38.22   ; 10.62   ; 22.23   ; 19.59   ; 12.88   ; 10.82   
21.06.2013; 152.20   ; 140.19   ; 18.90   ; 38.30   ; 10.65   ; 22.30   ; 19.86   ; 12.72   ; 10.75   
24.06.2013; 150.28   ; 138.81   ; 20.11   ; 37.83   ; 10.46   ; 21.89   ; 19.76   ; 12.66   ; 10.72   
25.06.2013; 151.73   ; 139.78   ; 18.47   ; 38.21   ; 10.55   ; 22.06   ; 20.10   ; 12.67   ; 10.72   
26.06.2013; 153.23   ; 141.20   ; 17.21   ; 38.57   ; 10.61   ; 22.49   ; 20.38   ; 12.74   ; 10.75   
27.06.2013; 154.13   ; 142.25   ; 16.86   ; 38.88   ; 10.75   ; 22.82   ; 20.81   ; 12.85   ; 10.78   
28.06.2013; 153.50   ; 140.97   ; 16.86   ; 38.72   ; 10.71   ; 23.17   ; 20.69   ; 12.87   ; 10.79   
01.07.2013; 154.40   ; 141.79   ; 16.37   ; 38.99   ; 10.82   ; 23.26   ; 20.63   ; 12.91   ; 10.79   
02.07.2013; 154.25   ; 141.33   ; 16.44   ; 38.97   ; 10.79   ; 22.96   ; 20.96   ; 12.94   ; 10.80   
03.07.2013; 154.32   ; 141.91   ; 16.20   ; 39.00   ; 10.75   ; 22.67   ; 20.76   ; 12.92   ; 10.78   
05.07.2013; 155.98   ; 143.31   ; 14.89   ; 39.41   ; 10.80   ; 22.72   ; 20.72   ; 12.74   ; 10.66   
08.07.2013; 156.87   ; 144.26   ; 14.78   ; 39.62   ; 10.86   ; 22.51   ; 20.75   ; 12.82   ; 10.71   
09.07.2013; 158.00   ; 144.99   ; 14.35   ; 39.91   ; 10.92   ; 22.69   ; 21.04   ; 12.82   ; 10.72   
10.07.2013; 158.06   ; 144.92   ; 14.21   ; 39.93   ; 10.97   ; 22.70   ; 21.02   ; 12.78   ; 10.70   
11.07.2013; 160.21   ; 146.50   ; 14.01   ; 40.47   ; 11.26   ; 23.36   ; 21.55   ; 12.86   ; 10.78   
12.07.2013; 160.28   ; 146.30   ; 13.84   ; 40.61   ; 11.19   ; 23.40   ; 21.44   ; 12.87   ; 10.76   
15.07.2013; 160.89   ; 146.75   ; 13.79   ; 40.68   ; 11.25   ; 23.65   ; 21.51   ; 12.93   ; 10.79   
16.07.2013; 160.29   ; 146.42   ; 14.42   ; 40.51   ; 11.25   ; 23.58   ; 21.51   ; 12.98   ; 10.79   
17.07.2013; 160.70   ; 146.56   ; 13.78   ; 40.64   ; 11.28   ; 23.82   ; 21.61   ; 13.01   ; 10.82   
18.07.2013; 161.58   ; 147.41   ; 13.77   ; 40.87   ; 11.35   ; 23.76   ; 21.79   ; 12.97   ; 10.80   
19.07.2013; 161.87   ; 147.40   ; 12.54   ; 40.92   ; 11.35   ; 23.61   ; 21.74   ; 13.06   ; 10.82   
22.07.2013; 162.18   ; 147.39   ; 12.29   ; 41.02   ; 11.39   ; 23.69   ; 21.84   ; 13.06   ; 10.82   
23.07.2013; 161.84   ; 147.63   ; 12.66   ; 40.95   ; 11.42   ; 24.04   ; 21.82   ; 13.02   ; 10.82   
24.07.2013; 161.25   ; 147.38   ; 13.18   ; 40.77   ; 11.40   ; 23.82   ; 21.36   ; 12.93   ; 10.78   
25.07.2013; 161.64   ; 147.40   ; 12.97   ; 40.93   ; 11.43   ; 23.88   ; 21.42   ; 12.93   ; 10.79   
26.07.2013; 161.81   ; 147.44   ; 12.72   ; 40.93   ; 11.35   ; 23.81   ; 21.44   ; 12.93   ; 10.80   
29.07.2013; 161.31   ; 147.22   ; 13.39   ; 40.78   ; 11.26   ; 23.54   ; 21.26   ; 12.92   ; 10.79   
30.07.2013; 161.31   ; 147.20   ; 13.39   ; 40.83   ; 11.26   ; 23.49   ; 21.20   ; 12.92   ; 10.78   
31.07.2013; 161.43   ; 147.13   ; 13.45   ; 40.85   ; 11.28   ; 23.39   ; 20.87   ; 12.98   ; 10.80   
01.08.2013; 163.29   ; 148.13   ; 12.99   ; 41.39   ; 11.40   ; 23.62   ; 20.78   ; 12.91   ; 10.73   
02.08.2013; 163.57   ; 148.42   ; 11.98   ; 41.45   ; 11.50   ; 23.62   ; 20.69   ; 12.97   ; 10.80   
05.08.2013; 163.33   ; 148.04   ; 11.84   ; 41.41   ; 11.50   ; 23.60   ; 20.68   ; 12.96   ; 10.79   
06.08.2013; 162.40   ; 147.14   ; 12.72   ; 41.14   ; 11.48   ; 23.29   ; 20.60   ; 13.00   ; 10.79   
07.08.2013; 161.88   ; 146.85   ; 12.98   ; 40.97   ; 11.42   ; 23.15   ; 20.55   ; 13.04   ; 10.81   
08.08.2013; 162.47   ; 146.99   ; 12.73   ; 41.15   ; 11.51   ; 23.45   ; 20.54   ; 13.05   ; 10.81   
09.08.2013; 162.00   ; 146.44   ; 13.41   ; 41.04   ; 11.53   ; 23.54   ; 20.73   ; 13.06   ; 10.82   
12.08.2013; 161.81   ; 146.36   ; 12.81   ; 41.02   ; 11.51   ; 23.72   ; 20.59   ; 13.02   ; 10.80   
13.08.2013; 162.29   ; 146.75   ; 12.31   ; 41.11   ; 11.57   ; 23.91   ; 20.30   ; 12.92   ; 10.74   
14.08.2013; 161.46   ; 145.69   ; 13.04   ; 40.89   ; 11.57   ; 23.89   ; 20.24   ; 12.90   ; 10.74   
15.08.2013; 159.20   ; 143.60   ; 14.73   ; 40.30   ; 11.52   ; 23.68   ; 19.84   ; 12.79   ; 10.71   
16.08.2013; 158.67   ; 143.37   ; 14.37   ; 40.17   ; 11.53   ; 23.54   ; 19.35   ; 12.73   ; 10.69   
19.08.2013; 157.66   ; 142.65   ; 15.10   ; 39.91   ; 11.45   ; 23.18   ; 19.12   ; 12.67   ; 10.66   
20.08.2013; 158.43   ; 142.66   ; 14.91   ; 40.13   ; 11.42   ; 23.03   ; 19.53   ; 12.74   ; 10.70   
21.08.2013; 157.46   ; 141.60   ; 15.94   ; 39.91   ; 11.28   ; 22.67   ; 19.51   ; 12.66   ; 10.65   
22.08.2013; 158.89   ; 142.32   ; 14.76   ; 40.28   ; 11.40   ; 22.88   ; 19.60   ; 12.66   ; 10.63   
23.08.2013; 159.43   ; 142.73   ; 14.06   ; 40.44   ; 11.49   ; 23.09   ; 19.81   ; 12.74   ; 10.67   
26.08.2013; 158.84   ; 142.14   ; 14.99   ; 40.32   ; 11.42   ; 22.90   ; 19.75   ; 12.79   ; 10.69   
27.08.2013; 156.28   ; 140.51   ; 16.82   ; 39.64   ; 11.26   ; 22.41   ; 19.66   ; 12.87   ; 10.72   
28.08.2013; 156.84   ; 141.03   ; 16.49   ; 39.75   ; 11.23   ; 22.31   ; 19.56   ; 12.82   ; 10.69   
29.08.2013; 157.08   ; 141.23   ; 16.81   ; 39.88   ; 11.23   ; 22.50   ; 19.57   ; 12.80   ; 10.70   
30.08.2013; 156.59   ; 140.85   ; 17.01   ; 39.69   ; 11.12   ; 22.65   ; 19.43   ; 12.76   ; 10.69   
03.09.2013; 157.29   ; 141.10   ; 16.61   ; 39.86   ; 11.32   ; 22.81   ; 19.26   ; 12.70   ; 10.66   
04.09.2013; 158.60   ; 142.11   ; 15.88   ; 40.18   ; 11.41   ; 22.97   ; 19.41   ; 12.64   ; 10.63   
05.09.2013; 158.80   ; 142.06   ; 15.77   ; 40.25   ; 11.39   ; 23.20   ; 19.20   ; 12.54   ; 10.58   
06.09.2013; 158.87   ; 142.03   ; 15.85   ; 40.28   ; 11.45   ; 23.43   ; 19.51   ; 12.60   ; 10.61   
09.09.2013; 160.39   ; 143.34   ; 15.63   ; 40.72   ; 11.60   ; 23.97   ; 19.91   ; 12.62   ; 10.64   
10.09.2013; 161.58   ; 144.60   ; 14.53   ; 41.03   ; 11.74   ; 24.35   ; 19.91   ; 12.60   ; 10.60   
11.09.2013; 162.09   ; 145.90   ; 13.82   ; 41.15   ; 11.79   ; 24.45   ; 20.04   ; 12.67   ; 10.64   
12.09.2013; 161.66   ; 145.78   ; 14.29   ; 41.01   ; 11.72   ; 24.26   ; 19.90   ; 12.67   ; 10.64   
13.09.2013; 162.02   ; 146.41   ; 14.16   ; 41.12   ; 11.76   ; 24.27   ; 19.97   ; 12.67   ; 10.65   
16.09.2013; 162.96   ; 147.60   ; 14.42   ; 41.34   ; 11.86   ; 24.52   ; 20.19   ; 12.70   ; 10.68   
17.09.2013; 163.69   ; 147.93   ; 14.53   ; 41.55   ; 11.87   ; 24.68   ; 20.16   ; 12.75   ; 10.69   
18.09.2013; 165.58   ; 149.27   ; 13.59   ; 42.04   ; 12.18   ; 25.02   ; 20.85   ; 12.92   ; 10.79   
19.09.2013; 165.30   ; 148.92   ; 13.16   ; 41.98   ; 12.11   ; 25.26   ; 20.81   ; 12.88   ; 10.76   
20.09.2013; 164.15   ; 147.28   ; 13.12   ; 41.69   ; 12.05   ; 24.86   ; 20.45   ; 12.92   ; 10.77   
23.09.2013; 163.39   ; 146.72   ; 14.31   ; 41.49   ; 12.03   ; 24.95   ; 20.35   ; 12.96   ; 10.78   
24.09.2013; 163.00   ; 146.09   ; 14.08   ; 41.44   ; 12.02   ; 24.82   ; 20.19   ; 12.96   ; 10.81   
25.09.2013; 162.53   ; 145.48   ; 14.01   ; 41.36   ; 12.03   ; 24.75   ; 20.25   ; 12.98   ; 10.82   
26.09.2013; 163.16   ; 145.99   ; 14.06   ; 41.52   ; 12.07   ; 24.65   ; 20.38   ; 12.97   ; 10.81   
27.09.2013; 162.41   ; 145.28   ; 15.46   ; 41.36   ; 12.05   ; 24.49   ; 20.28   ; 12.97   ; 10.82   
30.09.2013; 161.54   ; 144.13   ; 16.60   ; 41.15   ; 11.96   ; 24.27   ; 20.07   ; 12.98   ; 10.85   
01.10.2013; 162.82   ; 144.72   ; 15.54   ; 41.52   ; 12.03   ; 24.48   ; 20.37   ; 12.97   ; 10.83   
02.10.2013; 162.67   ; 144.11   ; 16.60   ; 41.48   ; 12.01   ; 24.58   ; 20.39   ; 12.99   ; 10.85   
03.10.2013; 161.17   ; 142.86   ; 17.67   ; 41.11   ; 11.96   ; 24.71   ; 20.03   ; 12.99   ; 10.86   
04.10.2013; 162.39   ; 143.58   ; 16.74   ; 41.41   ; 11.96   ; 24.86   ; 20.02   ; 12.98   ; 10.83   
07.10.2013; 160.98   ; 142.22   ; 19.41   ; 41.03   ; 11.88   ; 24.70   ; 20.09   ; 12.98   ; 10.84   
08.10.2013; 159.11   ; 140.82   ; 20.34   ; 40.49   ; 11.77   ; 24.65   ; 19.88   ; 12.96   ; 10.83   
09.10.2013; 159.22   ; 141.05   ; 19.60   ; 40.47   ; 11.83   ; 24.71   ; 19.89   ; 12.96   ; 10.82   
10.10.2013; 162.66   ; 144.09   ; 16.48   ; 41.38   ; 12.00   ; 25.12   ; 20.40   ; 12.95   ; 10.81   
11.10.2013; 163.71   ; 145.25   ; 15.72   ; 41.67   ; 12.08   ; 25.27   ; 20.62   ; 12.95   ; 10.82   
14.10.2013; 164.36   ; 145.85   ; 16.07   ; 41.84   ; 12.11   ; 25.36   ; 20.61   ; 12.93   ; 10.80   
15.10.2013; 163.17   ; 144.45   ; 18.66   ; 41.53   ; 12.08   ; 25.21   ; 20.53   ; 12.91   ; 10.80   
16.10.2013; 165.45   ; 146.53   ; 14.71   ; 42.11   ; 12.18   ; 25.41   ; 20.92   ; 12.95   ; 10.83   
